Timestamp,Page Number,CarID,UniqueURL,CarName,CarPrice,CarMileage,BuildMonth,BuildYear,Power,Usage,Transmission,Fuel
2021-07-04 15:46:39.009905,3,16,/nl/aanbod/bmw-318-2008-benzine-zwart-b20f0911-1d42-4ca9-b482-5fc8c83683bd,BMW 318,€ 9000,150000 ,07,2008,105 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:39.025862,3,17,/nl/aanbod/nissan-micra-1-0-ig-t-tekna-benzine-zwart-990a52a1-7f6d-4e7a-9b15-c2dc8c8b2e80,Nissan Micra,€ 11900,18000 ,07,2019,74 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:39.038827,3,18,/nl/aanbod/volkswagen-polo-1-0i-trendline-bmt-benzine-grijs-11ae4cc6-0348-e775-e053-0100007f029e,Volkswagen Polo,€ 10500,26600 ,02,2017,55 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:39.052789,3,19,/nl/aanbod/volkswagen-golf-1-6-cr-tdi-allstar-diesel-grijs-5d9b5653-e08e-40a9-9a95-c0ba87c758c4,Volkswagen Golf,€ 17200,29500 ,07,2017,81 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:40.019000,4,0,/nl/aanbod/bmw-116-1i-airco-garantie-gekeurd-106-000km-benzine-wit-116fb8ca-3bee-4ab5-b326-c7fd9ca7c308,BMW 116,€ 6500,106000 ,06,2009,90 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:40.031966,4,1,/nl/aanbod/peugeot-205-1-6i-automatic-benzine-wit-94a64cc6-7c76-7d74-e053-0100007ffa69,Peugeot 205,€ 1200,48569 ,10,1992,65 ,Tweedehands,Automatisch,Benzine
2021-07-04 15:46:40.050915,4,2,/nl/aanbod/peugeot-205-1-6i-automatic-benzine-wit-94a64cc6-7a76-7d74-e053-0100007ffa69,Peugeot 205,€ 1200,48569 ,10,1992,65 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:40.116740,4,3,/nl/aanbod/bmw-520-5-1996-benzine-grijs-12c63252-33b8-46ce-9482-54c144027250,BMW 520,€ 3000,246000 ,06,1998,110 ,Tweedehands,Automatisch,Benzine
2021-07-04 15:46:40.130701,4,4,/nl/aanbod/mercedes-benz-e-220-amg-ligne-diesel-zwart-b0a34cc6-d9f1-ed71-e053-0100007fd5d7,Mercedes-Benz E 220,€ 25600,153900 ,06,2016,120 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:40.145662,4,5,/nl/aanbod/porsche-macan-3-0-v6-bi-turbo-pdk-diesel-zwart-30984cc6-fba6-196f-e053-0100007fb105,Porsche Macan,€ 45900,92500 ,05,2016,155 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:40.164611,4,6,/nl/aanbod/skoda-superb-1-8-tsi-ambition-dsg-handelaars-prijs-benzine-bruin-15e117f1-5c6f-4259-bd10-c1fd9917b53a,Skoda Superb,€ 8499,140000 ,08,2014,118 ,Tweedehands,Automatisch,Benzine
2021-07-04 15:46:40.180568,4,7,/nl/aanbod/volkswagen-golf-plus-1-6-cr-tdi-highline-dpf-dsg-diesel-blauw-66d20e63-a029-4b0b-ad5f-36ea653cd6ea,Volkswagen Golf Plus,€ 6750,125000 ,09,2009,77 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:40.199517,4,8,/nl/aanbod/peugeot-308-1-6-hdi-active-diesel-wit-79c11e86-4bfe-40de-b7f3-c7b2490070ae,Peugeot 308,€ 3950,190000 ,10,2012,68 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:40.213485,4,9,/nl/aanbod/citroen-berlingo-1-6-hdi--garantie--diesel-blauw-61934cc6-496b-686a-e053-0100007f2ce1,Citroen Berlingo,€ 7150,73000 ,01,2012,66 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:40.229438,4,10,/nl/aanbod/mercedes-benz-b-electric-drive-b-250e-67-803-km-2017-full-option-elektrisch-grijs-1c0df4f8-0d5e-4084-9300-a96bc62c2ac4,Mercedes-Benz B Electric Drive,€ 19950,67803 ,04,2017,132 ,Tweedehands,Automatisch,Elektrisch
2021-07-04 15:46:40.244398,4,11,/nl/aanbod/opel-insignia-2-0-cdti-sport-dpf-diesel-zwart-97814cc6-027c-6968-e053-0100007f59ab,Opel Insignia,€ 4400,214000 ,07,2011,96 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:40.257363,4,12,/nl/aanbod/peugeot-205-1-6i-automatic-benzine-wit-27854cc6-16b4-5b66-e053-0100007f062f,Peugeot 205,€ 1300,48569 ,10,1992,65 ,Tweedehands,Automatisch,Benzine
2021-07-04 15:46:40.272323,4,13,/nl/aanbod/volkswagen-polo-1-2i-12v-base-benzine-zilver-9193476f-4266-4cf2-b695-09fcd4103b20,Volkswagen Polo,€ 1300,240000 ,03,2002,48 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:40.285288,4,14,/nl/aanbod/peugeot-rcz-2-0-hdi-fap-diesel-grijs-dd714cc6-b1a2-ff60-e053-0100007fdece,Peugeot RCZ,€ 7908,159607 ,02,2011,120 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:40.298253,4,15,/nl/aanbod/mercedes-benz-v-220-classe-cdi-compact-fascination-a-diesel-zwart-768ca51c-280a-43fc-96e1-30b0be10bae7,Mercedes-Benz V 220,€ 17200,350000 ,01,2015,120 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:40.312216,4,16,/nl/aanbod/audi-a4-allroad-quattro-2-otdi-euro-5-diesel-zwart-e4c8fde1-bb1d-4630-9c79-8f82089c96e4,Audi A4 allroad,€ 7500,278000 ,05,2010,100 ,Tweedehands,-/- (Transmissie),Diesel
2021-07-04 15:46:40.327176,4,17,/nl/aanbod/bmw-318-touring-m-sport-m-kit-navi-leder-led-pdc-v-a-diesel-grijs-473c5b4a-2e0b-4fad-8468-b89f3231a646,BMW 318,€ 17950,91642 ,06,2017,100 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:40.347123,4,18,/nl/aanbod/jaguar-xf-2-2-d-diesel-zwart-b200f48a-7fbe-4d6b-8973-daaf8f51f495,Jaguar XF,€ 9500,230000 ,06,2012,139 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:40.366073,4,19,/nl/aanbod/peugeot-207-diesel-grijs-93af3d09-deb0-4a8a-9508-5f819a1179bf,Peugeot 207,€ 2950,184000 ,07,2007,66 ,Tweedehands,-/- (Transmissie),Diesel
2021-07-04 15:46:41.403882,5,0,/nl/aanbod/audi-a6-2-0-tdi-ultra-s-line-s-tronic-diesel-zwart-68654cc6-1bc3-c15c-e053-0100007f3cb1,Audi A6,€ 20000,68000 ,11,2014,140 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:41.418842,5,1,/nl/aanbod/suzuki-swift-1-3-ddis-gl-diesel-wit-0e524cc6-62de-1256-e053-0100007f0106,Suzuki Swift,€ 5150,179288 ,01,2016,55 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:41.432815,5,2,/nl/aanbod/ford-fiesta-1-6-tdci-diesel-grijs-695b4cc6-34e1-cd59-e053-0100007f90e2,Ford Fiesta,€ 4900,65000 ,10,2010,66 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:41.450756,5,3,/nl/aanbod/mercedes-benz-c-220-cdi-classic-1-main-carnet-complet-chez-mercedes-diesel-zilver-cc18de31-8fcd-45d1-879f-9fe9e9165f0c,Mercedes-Benz C 220,€ 7450,110000 ,07,2008,120 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:41.466714,5,4,/nl/aanbod/bmw-m6-gran-coupe-560cv-face-lift-benzine-zilver-758cc761-bebd-43f5-a4ec-2d9ee1c47962,BMW M6,€ 48500,79000 ,04,2015,412 ,Tweedehands,Automatisch,Benzine
2021-07-04 15:46:41.487664,5,5,/nl/aanbod/volvo-xc90-2-0-d4-fwd-momentum-geartronic-7-seats-navi-led-diesel-zwart-aed179d9-2bca-47d7-9e4d-f9dbde76f03a,Volvo XC90,€ 28900,124706 ,06,2016,140 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:41.503615,5,6,/nl/aanbod/hyundai-i30-1-0-t-gdi-twist-benzine-grijs-363b29dd-84e9-477a-97c4-03d4ae4bc4c2,Hyundai i30,€ 12700,37000 ,07,2017,88 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:41.516580,5,7,/nl/aanbod/volkswagen-golf-1-9-tdi-base-rabbit-diesel-zwart-e10558a9-1b3f-4d6e-8dfd-ebcb52bf8b4f,Volkswagen Golf,€ 1500,235000 ,07,2003,74 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:41.531540,5,8,/nl/aanbod/mercedes-benz-sprinter-diesel-wit-34434cc6-99be-3150-e053-0100007fab47,Mercedes-Benz Sprinter,€ 8500,194262 ,06,2008,110 ,Tweedehands,-/- (Transmissie),Diesel
2021-07-04 15:46:41.544506,5,9,/nl/aanbod/porsche-991-targa-4s-3-0l-sport-exhaust-ceramic-brakes-benzine-zwart-9a2717f2-333f-4e19-b12a-cafaa1323498,Porsche 991,€ 128500,49500 ,07,2016,309 ,Tweedehands,Automatisch,Benzine
2021-07-04 15:46:41.557471,5,10,/nl/aanbod/peugeot-2008-1-6-bluehdi-allure-s-diesel-grijs-4bdc7da2-ea66-4cd3-8254-a3ba1b4cea32,Peugeot 2008,€ 9300,126000 ,04,2016,88 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:41.572432,5,11,/nl/aanbod/mini-cooper-cabrio-1-6i-16v-s-benzine-wit-e83577a6-7d08-41e3-9781-7e5e7a4df6ff,MINI Cooper Cabrio,€ 7200,118000 ,03,2006,125 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:41.587391,5,12,/nl/aanbod/mercedes-benz-c-220-da-coupe-pack-amg-edition-pano-night-led-gps-diesel-wit-be82b405-6e12-449b-b8b7-315f3fb6929a,Mercedes-Benz C 220,€ 30950,71840 ,08,2016,120 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:41.607339,5,13,/nl/aanbod/bmw-320-i-aut-luxury-line-berline-davitgr-leer-cam-led-benzine-grijs-5231584d-f23a-401d-b8f4-57fb749fb839,BMW 320,€ 35490,24500 ,05,2019,135 ,Tweedehands,Automatisch,Benzine
2021-07-04 15:46:41.621300,5,14,/nl/aanbod/bmw-116-diesel-zwart-cb184cc6-4074-5841-e053-0100007f6280,BMW 116,€ 3500,232654 ,05,2011,85 ,Tweedehands,-/- (Transmissie),Diesel
2021-07-04 15:46:41.635263,5,15,/nl/aanbod/dacia-logan-mcv-1-5-dci-laureate-diesel-zwart-d8978f63-231c-4b01-b5e5-8da934dcd851,Dacia Logan,€ 3650,280000 ,08,2012,65 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:41.648733,5,16,/nl/aanbod/audi-a3-2-0-tdi-ambiente-s-tronic-navi-pdc-zetelverwarming-diesel-zwart-371c02a7-9a33-4ad3-96e1-2be0e46cc969,Audi A3,€ 14500,124999 ,07,2015,110 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:41.661699,5,17,/nl/aanbod/mercedes-benz-c-200-cdi-elegance-diesel-blauw-82d59c3e-39ab-480b-b566-400f85dd6142,Mercedes-Benz C 200,€ 2500,153100 ,01,2000,75 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:41.675662,5,18,/nl/aanbod/bentley-continental-gtc-6-0l-w12-ceramic-brakes-mulliner-pack-benzine-zwart-e0dfb47d-2185-490e-93bd-fe2dc3acd27a,Bentley Continental,€ 104800,44500 ,01,2012,423 ,Tweedehands,Automatisch,Benzine
2021-07-04 15:46:41.695609,5,19,/nl/aanbod/volkswagen-fox-prete-a-immatricule-avec-garantie-benzine-groen-d6eb58a0-bfc0-4242-b0af-b3cfb3e90040,Volkswagen Fox,€ 1900,147971 ,06,2006,40 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:42.794609,6,0,/nl/aanbod/mercedes-benz-viano-2-2-cdi-115-camping-diesel-groen-6aeb3ea2-9a66-48d1-aff3-2c718d49da0f,Mercedes-Benz Viano,€ 4800,290000 ,08,2004,110 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:42.809558,6,1,/nl/aanbod/peugeot-5008-1-6-e-hdi-premium-pack-stt-fap-bmp-diesel-beige-4ee14bc6-0fc2-0a2d-e053-0100007fc904,Peugeot 5008,€ 7250,122756 ,03,2012,82 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:42.824069,6,2,/nl/aanbod/toyota-auris-1-4-d-4d-active-clim-gps-camera-prix-5950-ttc-diesel-zilver-4260148f-a7a4-4ea4-9bdc-89ec9b5cc667,Toyota Auris,€ 5950,142000 ,06,2014,66 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:42.838032,6,3,/nl/aanbod/mercedes-benz-gla-180-amg-line-1-6-at-navi-camera-alcantara-zetels-benzine-groen-75f3c939-7772-4b66-a7e9-e98544a393e6,Mercedes-Benz GLA 180,€ 21995,88845 ,05,2017,90 ,Tweedehands,Automatisch,Benzine
2021-07-04 15:46:42.852993,6,4,/nl/aanbod/bmw-318-navi-leder-pdc-v-a-bleutooth-alu-velgen-diesel-grijs-8ea8c9a6-7c9c-4287-b1e4-f99b09d6224a,BMW 318,€ 14850,130777 ,06,2017,100 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:42.866955,6,5,/nl/aanbod/ds-automobiles-ds-5-1-6-thp-sport-chic-s-benzine-paars-59fe6048-76f6-4ea6-a12c-11eb8509c9bb,DS Automobiles DS 5,€ 18000,63000 ,11,2016,121 ,Tweedehands,Automatisch,Benzine
2021-07-04 15:46:42.880917,6,6,/nl/aanbod/citroen-jumper-3-0hdi-fg-35-l3h3-160-diesel-wit-48469f05-456b-4596-9719-c63cf6d7f9cb,Citroen Jumper,€ 3400,284000 ,07,2008,115 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:42.894880,6,7,/nl/aanbod/peugeot-207-1-4i-access-benzine-grijs-de67cc37-d2cd-4f0e-b4f5-3705ba947370,Peugeot 207,€ 3750,111000 ,06,2013,54 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:42.909840,6,8,/nl/aanbod/skoda-fabia-1-2-tsi-ambition-benzine-zilver-d2bc4bc6-8bd8-de1f-e053-0100007f7a26,Skoda Fabia,€ 8500,15000 ,05,2017,66 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:42.924800,6,9,/nl/aanbod/porsche-911-carrera-s-6mt-dark-olive-green-benzine-groen-eee0ab7f-a1d2-4b8d-8c2a-1602fb31f231,Porsche 911,€ 59997,58500 ,06,2008,261 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:42.939759,6,10,/nl/aanbod/audi-a3-1-6-tdi-ambiente-5-portes-clim-gps-jantes-diesel-zwart-b7ccdd5b-79ee-4e2f-988a-fb4ec34bdc85,Audi A3,€ 3999,269000 ,06,2011,66 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:42.953722,6,11,/nl/aanbod/saab-9-3-2-0-turbo-16v-arc-benzine-zwart-4260376f-a676-4582-92f4-29886eb6e828,Saab 9-3,€ 1700,215000 ,01,2003,129 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:42.967686,6,12,/nl/aanbod/renault-clio-1-5-dci-20th-fap-diesel-zwart-06506180-a382-4340-b645-5d72480be3fb,Renault Clio,€ 3500,159000 ,12,2011,65 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:42.981648,6,13,/nl/aanbod/mercedes-benz-cla-200-cdi-diesel-grijs-c8a44bc6-0dcd-0917-e053-0100007f3033,Mercedes-Benz CLA 200,€ 12000,207000 ,11,2013,100 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:42.995611,6,14,/nl/aanbod/bmw-318-diesel-grijs-23e6b51e-94d1-479e-9d61-f8a94d0605cc,BMW 318,€ 4500,340000 ,09,2010,100 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:43.010144,6,15,/nl/aanbod/bmw-118-i-aut-advantage-cam-heated-seats-apple-carplay-benzine-zwart-12da10c8-4ef1-49cf-85de-4fec3e28b45b,BMW 118,€ 27800,6000 ,12,2019,103 ,Tweedehands,Automatisch,Benzine
2021-07-04 15:46:43.025104,6,16,/nl/aanbod/honda-civic-1-4i-roule-parfaitement-5-portes-1-er-proprio-benzine-zwart-e4c2589b-35e3-4514-8829-cf54e2ce3195,Honda Civic,€ 6450,75000 ,10,2012,73 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:43.039066,6,17,/nl/aanbod/bmw-320-3-cabriolet-diesel-2007-diesel-wit-24994bc6-d344-fb13-e053-0100007fe4ab,BMW 320,€ 15000,164000 ,05,2009,120 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:43.053029,6,18,/nl/aanbod/volkswagen-touareg-3-0-tdi-v6-dpf-tiptronic-diesel-grijs-85acd6f2-df73-427b-8575-a779bbc60320,Volkswagen Touareg,€ 8000,198562 ,03,2007,155 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:43.067989,6,19,/nl/aanbod/gmc-savana-4-8-v8-benzine-wit-df5b0779-298e-49e3-a8f8-4085f7eaab1b,GMC Savana,€ 14500,168000 ,07,2011,200 ,Tweedehands,-/- (Transmissie),Benzine
2021-07-04 15:46:44.164533,7,0,/nl/aanbod/mercedes-benz-b-180-cdi-diesel-zwart-71834bc6-44ce-610b-e053-0100007f3960,Mercedes-Benz B 180,€ 8500,131500 ,11,2013,80 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:44.178497,7,1,/nl/aanbod/bmw-640-6-gran-coupe-diesel-2015-garantie-2-ans-diesel-zwart-3e39a82c-0b8c-444d-a54d-40dd2f79f651,BMW 640,€ 27900,132000 ,07,2015,230 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:44.192459,7,2,/nl/aanbod/bmw-116-1-hatch-diesel-2011-diesel-wit-e8b3eb53-5a0d-475b-9ab3-a13a486ce4f7,BMW 116,€ 10500,69000 ,03,2012,85 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:44.207419,7,3,/nl/aanbod/dacia-logan-1-2i-benzine-wit-14714bc6-ae43-9f04-e053-0100007f0d4f,Dacia Logan,€ 5200,66500 ,07,2015,55 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:44.221395,7,4,/nl/aanbod/peugeot-206-1-4i-xr-benzine-blauw-e18a8643-18fb-4cfb-8b3f-284e4801b7cb,Peugeot 206,€ 2350,53170 ,02,2002,55 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:44.234347,7,5,/nl/aanbod/bmw-x1-1-5i-sdrive18-benzine-zwart-a5754bc6-240e-d404-e053-0100007f2fb8,BMW X1,€ 17000,75000 ,05,2017,100 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:44.248309,7,6,/nl/aanbod/honda-civic-2-0i-16v-vtec-lightweight-benzine-rood-af0f5785-9ce9-4845-8435-edb07a305fbe,Honda Civic,€ 6750,107000 ,07,2008,148 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:44.261275,7,7,/nl/aanbod/opel-corsa-1-3-cdti-ecotec-black-edition-fap-diesel-grijs-2128392e-5209-40e1-8dfa-24d7ee3c3f1c,Opel Corsa,€ 2950,177000 ,11,2011,70 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:44.275237,7,8,/nl/aanbod/mercedes-benz-c-200-cdi-diesel-beige-55885d6a-cf0d-4e5c-8859-a0c6079268c7,Mercedes-Benz C 200,€ 2200,217000 ,09,2003,90 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:44.288202,7,9,/nl/aanbod/volvo-v70-benzine-blauw-14714bc6-a743-9f04-e053-0100007f0d4f,Volvo V70,€ 85€ 850,266000 ,10,1998,93 ,Tweedehands,-/- (Transmissie),Benzine
2021-07-04 15:46:44.304160,7,10,/nl/aanbod/bmw-730-7-diesel-2010-diesel-zwart-20f1f765-6d66-4f2a-b612-83206b302ceb,BMW 730,€ 9750,195000 ,03,2010,155 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:44.321116,7,11,/nl/aanbod/nissan-micra-ig-t-n-connecta-benzine-grijs-ead3758e-5215-48cb-a274-3d7e42b10d8f,Nissan Micra,€ 15490,30000 ,05,2019,74 ,Tweedehands,-/- (Transmissie),Benzine
2021-07-04 15:46:44.337073,7,12,/nl/aanbod/mercedes-benz-cla-180-aut-7-amg-night-packet-pano-dak-benzine-wit-815371bf-7d59-49af-a886-87bbb53ee418,Mercedes-Benz CLA 180,€ 27999,39500 ,01,2019,90 ,Tweedehands,Automatisch,Benzine
2021-07-04 15:46:44.361008,7,13,/nl/aanbod/citroen-c1-1-0i-seduction-benzine-grijs-a94c4bc6-e0a5-ee75-e053-0100007fff8d,Citroen C1,€ 3600,27800 ,11,2013,50 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:44.376965,7,14,/nl/aanbod/audi-a4-2-0-tdi-diesel-zwart-05484bc6-b358-ab72-e053-0100007fd2d4,Audi A4,€ 19500,86000 ,05,2016,110 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:44.392924,7,15,/nl/aanbod/toyota-rav-4-2-5i-hybrid-style-awd-elektrisch-benzine-zwart-283c21d6-73e8-4b66-bc91-f2e55676613e,Toyota RAV 4,€ 21950,86596 ,09,2016,114 ,Tweedehands,Automatisch,Elektrisch/Benzine
2021-07-04 15:46:44.409877,7,16,/nl/aanbod/bmw-335-335i-n55-2012-pack-m-pack-performance-rare-benzine-zwart-f379cd84-2670-4ad1-9f37-7341e6291c00,BMW 335,€ 22500,149900 ,04,2012,225 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:44.425836,7,17,/nl/aanbod/dacia-lodgy-1-5-dci-pour-pieces-diesel-grijs-1676f697-5f5b-416f-bfa4-dc599fd18a2a,Dacia Lodgy,€ 1250,170000 ,01,2013,66 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:44.442790,7,18,/nl/aanbod/audi-a3-30-tdi-sport-s-tronic-eu6d-temp-diesel-blauw-f72f4bc6-5279-db6b-e053-0100007f5d42,Audi A3,€ 23900,36200 ,05,2019,85 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:44.456752,7,19,/nl/aanbod/audi-a3-1-9-tdi-pour-plus-d-info-tele-0032489660337-diesel-grijs-6b707ff9-e654-4c57-9c76-c76b25c80fa9,Audi A3,€ 1500,420000 ,02,2005,77 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:45.697267,8,0,/nl/aanbod/mini-one-d-1-6-dpf-diesel-wit-f72f4bc6-4e79-db6b-e053-0100007f5d42,MINI One D,€ 7200,109000 ,02,2011,66 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:45.713229,8,1,/nl/aanbod/bmw-318-3-diesel-2012-diesel-zwart-1028cac0-e675-4d22-b6cb-b4b543408bfe,BMW 318,€ 9999,159000 ,07,2014,100 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:45.731178,8,2,/nl/aanbod/seat-altea-1-6-cr-tdi-copa-dpf-diesel-grijs-aa8bb36a-a77c-4c39-adee-7c817c7a5f17,SEAT Altea,€ 4200,147000 ,07,2012,66 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:45.747133,8,3,/nl/aanbod/volkswagen-caddy-1-9-tdi-pour-plus-d-info-tele-0032489660337-diesel-blauw-500a5f47-0bb3-46bf-a432-507859fb71e4,Volkswagen Caddy,€ 4750,180000 ,07,2006,77 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:45.764093,8,4,/nl/aanbod/mitsubishi-outlander-2-0-turbo-di-d-inclass-plus-dpf-diesel-zwart-211b4bc6-94be-b261-e053-0100007f0e92,Mitsubishi Outlander,€ 6500,277532 ,02,2010,103 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:45.783047,8,5,/nl/aanbod/volvo-xc60-2-0-d3-dynamic-edition-geartronic-diesel-zwart-36f9740d-65d9-4853-b7c2-5f65b8f59aeb,Volvo XC60,€ 26000,53000 ,05,2017,110 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:45.801991,8,6,/nl/aanbod/renault-scenic-2-0dci-full-options-euro-5-diesel-zwart-3681ae51-a585-4631-be36-fc5dcf100459,Renault Scenic,€ 5700,146000 ,06,2011,118 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:45.819947,8,7,/nl/aanbod/volkswagen-golf-1-6-cr-tdi-diesel-blauw-50984a5f-9ecd-4f38-ade3-254ce588d644,Volkswagen Golf,€ 7350,214000 ,07,2015,81 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:45.836893,8,8,/nl/aanbod/fiat-grande-punto-1-2-8v-65-active-benzine-zwart-7aa298ed-ce57-435e-86a0-a9bebba8088a,Fiat Grande Punto,€ 1750,180000 ,08,2008,48 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:45.853850,8,9,/nl/aanbod/suzuki-swift-1-2i-shvs-12v-glx-eu6b-1er-proprietaire-garantie-benzine-blauw-d74a932e-842a-41f2-aeb3-c3155de099e7,Suzuki Swift,€ 8990,92723 ,05,2017,66 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:45.873797,8,10,/nl/aanbod/renault-talisman-1-6-dci-energy-intens-edc-diesel-grijs-79074bc6-0834-fb5b-e053-0100007fdfea,Renault Talisman,€ 12490,96200 ,03,2017,118 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:45.891747,8,11,/nl/aanbod/toyota-avensis-1-8-vvt-i-automatik-executive-12-mois-garantie-benzine-brons-2dbd47a7-441c-4f04-a811-00a1751099cd,Toyota Avensis,€ 4250,178802 ,03,2004,95 ,Tweedehands,Automatisch,Benzine
2021-07-04 15:46:45.907708,8,12,/nl/aanbod/bmw-318-3-2015-benzine-brons-0da90c08-3793-4930-9d6b-e6978b78d753,BMW 318,€ 14495,90000 ,07,2015,100 ,Tweedehands,Manueel,Benzine
2021-07-04 15:46:45.932639,8,13,/nl/aanbod/citroen-jumper-3-0-hdi-l4h2-diesel-wit-24b2d7b0-6cec-4ff9-9788-cf203edbc8af,Citroen Jumper,€ 3600,290000 ,07,2008,116 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:45.947599,8,14,/nl/aanbod/mercedes-benz-v-250-d-avantgarde-extralang-8-sitzer-navi-autom-klima-diesel-zwart-78eb5c00-2001-4fac-8fe5-22aa16308072,Mercedes-Benz V 250,€ 48503,23000 ,09,2019,140 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:45.961563,8,15,/nl/aanbod/seat-leon-fr-diesel-zwart-c86616ad-f8c7-4508-bc07-bedeb6bdf5f5,SEAT Leon,€ 27912,10,01,2021,110 ,Tweedehands,Automatisch,Diesel
2021-07-04 15:46:45.974527,8,16,/nl/aanbod/peugeot-boxer-2-2-hdi-l3h2-150pk-airco-navi-camera-trekhaak-diesel-zwart-f617f0f8-8e83-4f0e-8e54-24c8905ca701,Peugeot Boxer,€ 15495,105500 ,03,2016,110 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:45.988490,8,17,/nl/aanbod/volkswagen-golf-2-0-tdi-dpf-diesel-zwart-55ed26d9-921f-42ef-bc1c-1692bf6c7e3a,Volkswagen Golf,€ 11800,142500 ,02,2012,125 ,Tweedehands,Manueel,Diesel
2021-07-04 15:46:46.002453,8,18,/nl/aanbod/toyota-yaris-1-3i-vvt-i-16v-linea-sol-automatique-benzine-blauw-01483066-8522-4c9e-af7e-be0e94f1a98b,Toyota Yaris,€ 1400,224000 ,04,2004,64 ,Tweedehands,Automatisch,Benzine
